"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-05","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1212389385","8.1","14560","B","","","0"
"2019-05","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1212389384","8.3","584990","A","","","0"
"2019-05","Manitoba","2016A000246","Job vacancy rate","Percent","239","units","0","v1212389386","8.4","2.4","B","","","1"
"2019-05","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1212389388","9.1","11415","B","","","0"
"2019-05","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1212389387","9.3","453230","A","","","0"
"2019-05","Saskatchewan","2016A000247","Job vacancy rate","Percent","239","units","0","v1212389389","9.4","2.5","B","","","1"
"2019-05","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1212389391","10.1","62760","B","","","0"
"2019-05","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1212389390","10.3","1950030","A","","","0"
"2019-05","Alberta","2016A000248","Job vacancy rate","Percent","239","units","0","v1212389392","10.4","3.1","A","","","1"
"2019-05","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1212389394","11.1","106360","A","","","0"
"2019-05","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1212389393","11.3","2220980","A","","","0"
"2019-05","British Columbia","2016A000259","Job vacancy rate","Percent","239","units","0","v1212389395","11.4","4.6","A","","","1"
"2019-05","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1212389397","12.1","1110","D","","","0"
"2019-05","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1212389396","12.3","16520","A","","","0"
"2019-05","Yukon","2016A000260","Job vacancy rate","Percent","239","units","0","v1212389398","12.4","6.3","D","","","1"
"2019-05","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1212389400","13.1","760","E","","","0"
"2019-05","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1212389399","13.3","21255","A","","","0"
"2019-05","Northwest Territories","2016A000261","Job vacancy rate","Percent","239","units","0","v1212389401","13.4","3.5","E","","","1"
"2019-05","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1212389403","14.1","540","E","","","0"
"2019-05","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1212389402","14.3","11660","A","","","0"
"2019-05","Nunavut","2016A000262","Job vacancy rate","Percent","239","units","0","v1212389404","14.4","4.4","E","","","1"
"2019-06","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1212389364","1.1","558715","A","","","0"
"2019-06","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1212389363","1.3","16333730","A","","","0"
"2019-06","Canada","2016A000011124","Job vacancy rate","Percent","239","units","0","v1212389365","1.4","3.3","A","","","1"
"2019-06","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1212389367","2.1","4880","C","","","0"
"2019-06","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1212389366","2.3","196800","A","","","0"
"2019-06","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percent","239","units","0","v1212389368","2.4","2.4","C","","","1"
"2019-06","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1212389370","3.1","2730","D","","","0"
"2019-06","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1212389369","3.3","65370","A","","","0"
"2019-06","Prince Edward Island","2016A000211","Job vacancy rate","Percent","239","units","0","v1212389371","3.4","4.0","D","","","1"
"2019-06","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1212389373","4.1","14180","B","","","0"
"2019-06","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1212389372","4.3","414780","A","","","0"
"2019-06","Nova Scotia","2016A000212","Job vacancy rate","Percent","239","units","0","v1212389374","4.4","3.3","B","","","1"
"2019-06","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1212389376","5.1","10035","B","","","0"
"2019-06","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1212389375","5.3","304490","A","","","0"
"2019-06","New Brunswick","2016A000213","Job vacancy rate","Percent","239","units","0","v1212389377","5.4","3.2","B","","","1"
"2019-06","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1212389379","6.1","137015","A","","","0"
"2019-06","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1212389378","6.3","3664540","A","","","0"
"2019-06","Quebec","2016A000224","Job vacancy rate","Percent","239","units","0","v1212389380","6.4","3.6","A","","","1"
"2019-06","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1212389382","7.1","200875","A","","","0"
"2019-06","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1212389381","7.3","6340935","A","","","0"
"2019-06","Ontario","2016A000235","Job vacancy rate","Percent","239","units","0","v1212389383","7.4","3.1","A","","","1"
"2019-06","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1212389385","8.1","15525","B","","","0"
"2019-06","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1212389384","8.3","594635","A","","","0"
"2019-06","Manitoba","2016A000246","Job vacancy rate","Percent","239","units","0","v1212389386","8.4","2.5","B","","","1"
"2019-06","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1212389388","9.1","12450","B","","","0"
"2019-06","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1212389387","9.3","470515","A","","","0"
"2019-06","Saskatchewan","2016A000247","Job vacancy rate","Percent","239","units","0","v1212389389","9.4","2.6","B","","","1"
"2019-06","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1212389391","10.1","55720","A","","","0"
"2019-06","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1212389390","10.3","1987725","A","","","0"
"2019-06","Alberta","2016A000248","Job vacancy rate","Percent","239","units","0","v1212389392","10.4","2.7","A","","","1"
"2019-06","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1212389394","11.1","103285","B","","","0"
"2019-06","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1212389393","11.3","2242450","A","","","0"
"2019-06","British Columbia","2016A000259","Job vacancy rate","Percent","239","units","0","v1212389395","11.4","4.4","A","","","1"
"2019-06","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1212389397","12.1","815","D","","","0"
"2019-06","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1212389396","12.3","17590","A","","","0"
"2019-06","Yukon","2016A000260","Job vacancy rate","Percent","239","units","0","v1212389398","12.4","4.4","D","","","1"
"2019-06","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1212389400","13.1","655","D","","","0"
"2019-06","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1212389399","13.3","21800","A","","","0"
"2019-06","Northwest Territories","2016A000261","Job vacancy rate","Percent","239","units","0","v1212389401","13.4","2.9","D","","","1"
"2019-06","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1212389403","14.1","560","D","","","0"
"2019-06","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1212389402","14.3","12095","A","","","0"
"2019-06","Nunavut","2016A000262","Job vacancy rate","Percent","239","units","0","v1212389404","14.4","4.4","D","","","1"
"2019-07","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1212389364","1.1","544120","A","","","0"
"2019-07","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1212389363","1.3","16598660","A","","","0"
"2019-07","Canada","2016A000011124","Job vacancy rate","Percent","239","units","0","v1212389365","1.4","3.2","A","","","1"
"2019-07","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1212389367","2.1","3435","C","","","0"
"2019-07","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1212389366","2.3","211960","B","","","0"
"2019-07","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percent","239","units","0","v1212389368","2.4","1.6","D","","","1"
"2019-07","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1212389370","3.1","2745","D","","","0"
"2019-07","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1212389369","3.3","69100","A","","","0"
"2019-07","Prince Edward Island","2016A000211","Job vacancy rate","Percent","239","units","0","v1212389371","3.4","3.8","D","","","1"
"2019-07","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1212389373","4.1","11540","B","","","0"
"2019-07","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1212389372","4.3","415740","A","","","0"
"2019-07","Nova Scotia","2016A000212","Job vacancy rate","Percent","239","units","0","v1212389374","4.4","2.7","B","","","1"
"2019-07","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1212389376","5.1","8900","B","","","0"
"2019-07","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1212389375","5.3","312395","A","","","0"
"2019-07","New Brunswick","2016A000213","Job vacancy rate","Percent","239","units","0","v1212389377","5.4","2.8","B","","","1"
"2019-07","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1212389379","6.1","137600","A","","","0"
"2019-07","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1212389378","6.3","3752370","A","","","0"
"2019-07","Quebec","2016A000224","Job vacancy rate","Percent","239","units","0","v1212389380","6.4","3.5","A","","","1"
"2019-07","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1212389382","7.1","193275","A","","","0"
"2019-07","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1212389381","7.3","6414400","A","","","0"
"2019-07","Ontario","2016A000235","Job vacancy rate","Percent","239","units","0","v1212389383","7.4","2.9","A","","","1"
"2019-07","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1212389385","8.1","13605","B","","","0"
"2019-07","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1212389384","8.3","623820","A","","","0"
"2019-07","Manitoba","2016A000246","Job vacancy rate","Percent","239","units","0","v1212389386","8.4","2.1","B","","","1"
"2019-07","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1212389388","9.1","10195","B","","","0"
"2019-07","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1212389387","9.3","473300","A","","","0"
"2019-07","Saskatchewan","2016A000247","Job vacancy rate","Percent","239","units","0","v1212389389","9.4","2.1","B","","","1"
"2019-07","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1212389391","10.1","48375","B","","","0"
"2019-07","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1212389390","10.3","1994350","A","","","0"
"2019-07","Alberta","2016A000248","Job vacancy rate","Percent","239","units","0","v1212389392","10.4","2.4","B","","","1"
"2019-07","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1212389394","11.1","112000","B","","","0"
"2019-07","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1212389393","11.3","2277360","A","","","0"
"2019-07","British Columbia","2016A000259","Job vacancy rate","Percent","239","units","0","v1212389395","11.4","4.7","A","","","1"
"2019-07","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1212389397","12.1","1330","D","","","0"
"2019-07","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1212389396","12.3","18460","A","","","0"
"2019-07","Yukon","2016A000260","Job vacancy rate","Percent","239","units","0","v1212389398","12.4","6.7","D","","","1"
"2019-07","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1212389400","13.1","765","D","","","0"
"2019-07","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1212389399","13.3","22475","A","","","0"
"2019-07","Northwest Territories","2016A000261","Job vacancy rate","Percent","239","units","0","v1212389401","13.4","3.3","D","","","1"
"2019-07","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1212389403","14.1","355","E","","","0"
"2019-07","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1212389402","14.3","12920","A","","","0"
"2019-07","Nunavut","2016A000262","Job vacancy rate","Percent","239","units","0","v1212389404","14.4","2.7","E","","","1"
"2019-08","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1212389364","1.1","560090","A","","","0"
"2019-08","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1212389363","1.3","16396480","A","","","0"
"2019-08","Canada","2016A000011124","Job vacancy rate","Percent","239","units","0","v1212389365","1.4","3.3","A","","","1"
"2019-08","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1212389367","2.1","5765","C","","","0"
